    ,CardCode  ,MONTH1,MONTH2,MONTH3,MONTH4,MONTH5,MONTH6,MONTH7,MONTH8,MONTH9,MONTH10,MONTH11,MONTH12,MONTH13,MONTH14,MONTH15,MONTH16,MONTH17,MONTH18,MONTH19,MONTH20,MONTH21,MONTH22,MONTH23,MONTH24,MONTH25,MONTH26,MONTH27,MONTH28,MONTH29,MONTH30,MONTH31,MONTH32,MONTH33,MONTH34,MONTH35,MONTH36,MONTH37,MONTH38,MONTH39,MONTH40,MONTH41,MONTH42,MONTH43,MONTH44,MONTH45,MONTH46,MONTH47,MONTH48,MONTH49,MONTH50,MONTH51,MONTH52,MONTH53,MONTH54,MONTH55,MONTH56,MONTH57,MONTH58,MONTH59,MONTH60,MONTH61,MONTH62,MONTH63,MONTH64,MONTH65,MONTH66,MONTH67,MONTH68,MONTH69,MONTH70,MONTH71,MONTH72,MONTH73,MONTH74,MONTH75,MONTH76,MONTH77,MONTH78,MONTH79,MONTH80,MONTH81,MONTH82,MONTH83,MONTH84,MONTH85,MONTH86,MONTH87,MONTH88,MONTH89,MONTH90,MONTH91,MONTH92,MONTH93,MONTH94,MONTH95,MONTH96,MONTH97,MONTH98,MONTH99,MONTH100,MONTH101,MONTH102,MONTH103,MONTH104,MONTH105,MONTH106,MONTH107,MONTH108,MONTH109,MONTH110
22  ,699       ,2     ,8     ,3     ,6     ,6     ,6     ,2     ,4     ,4     ,4      ,3      ,2      ,3      ,3      ,3      ,2      ,5      ,6      ,4      ,4      ,7      ,5      ,5      ,4      ,5      ,4      ,3      ,5      ,3      ,5      ,5      ,3      ,2      ,6      ,4      ,4      ,5      ,2      ,2      ,6      ,7      ,4      ,5      ,4      ,4      ,5      ,3      ,3      ,5      ,1      ,3      ,4      ,6      ,3      ,4      ,3      ,3      ,4      ,4      ,1      ,7      ,3      ,3      ,4      ,0      ,4      ,3      ,3      ,6      ,1      ,2      ,3      ,2      ,4      ,3      ,5      ,1      ,1      ,2      ,4      ,2      ,2      ,1      ,1      ,2      ,2      ,1      ,1      ,0      ,0      ,0      ,4      ,3      ,2      ,7      ,0      ,0      ,0      ,3      ,1       ,4       ,0       ,2       ,2       ,4       ,0       ,1       ,1       ,0       ,0       
23  ,1087      ,1     ,0     ,2     ,1     ,2     ,2     ,1     ,1     ,1     ,1      ,0      ,2      ,2      ,0      ,3      ,4      ,3      ,1      ,4      ,3      ,2      ,2      ,1      ,1      ,2      ,2      ,4      ,2      ,1      ,1      ,4      ,3      ,3      ,2      ,2      ,4      ,1      ,3      ,1      ,5      ,3      ,5      ,5      ,5      ,3      ,3      ,4      ,3      ,3      ,3      ,3      ,2      ,3      ,3      ,1      ,3      ,3      ,2      ,2      ,2      ,2      ,3      ,1      ,4      ,3      ,3      ,7      ,3      ,4      ,4      ,2      ,3      ,2      ,5      ,1      ,3      ,3      ,2      ,2      ,3      ,1      ,2      ,0      ,1      ,1      ,2      ,1      ,1      ,1      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
24  ,1902      ,1     ,1     ,1     ,2     ,0     ,2     ,1     ,2     ,0     ,1      ,2      ,1      ,1      ,2      ,1      ,1      ,2      ,2      ,1      ,0      ,0      ,0      ,1      ,0      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
25  ,2175      ,1     ,2     ,3     ,1     ,2     ,2     ,2     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
26  ,614       ,1     ,1     ,0     ,1     ,0     ,2     ,1     ,2     ,0     ,0      ,1      ,2      ,1      ,1      ,0      ,1      ,1      ,2      ,1      ,1      ,0      ,1      ,1      ,1      ,2      ,3      ,3      ,3      ,1      ,3      ,0      ,2      ,5      ,4      ,3      ,0      ,2      ,0      ,1      ,1      ,2      ,2      ,0      ,1      ,1      ,1      ,1      ,1      ,2      ,0      ,1      ,0      ,0      ,2      ,0      ,1      ,0      ,1      ,0      ,1      ,1      ,0      ,1      ,0      ,1      ,1      ,1      ,2      ,1      ,4      ,1      ,1      ,2      ,2      ,2      ,1      ,2      ,2      ,0      ,1      ,1      ,1      ,0      ,0      ,1      ,1      ,1      ,2      ,2      ,0      ,1      ,1      ,0      ,0      ,0      ,1      ,0      ,1      ,0      ,1       ,0       ,0       ,2       ,1       ,2       ,1       ,0       ,0       ,1       ,0       
27  ,2153      ,1     ,0     ,0     ,1     ,0     ,0     ,0     ,4     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
28  ,836       ,1     ,0     ,0     ,1     ,0     ,0     ,0     ,0     ,0     ,1      ,0      ,0      ,0      ,1      ,0      ,1      ,1      ,0      ,1      ,3      ,1      ,2      ,2      ,1      ,1      ,2      ,2      ,2      ,3      ,2      ,1      ,4      ,2      ,4      ,1      ,4      ,4      ,3      ,3      ,3      ,1      ,0      ,3      ,2      ,3      ,3      ,2      ,1      ,2      ,1      ,2      ,2      ,3      ,2      ,3      ,2      ,3      ,2      ,3      ,3      ,3      ,0      ,4      ,1      ,4      ,3      ,3      ,2      ,4      ,2      ,2      ,2      ,4      ,4      ,2      ,2      ,0      ,1      ,1      ,2      ,1      ,1      ,4      ,1      ,2      ,2      ,3      ,3      ,2      ,1      ,3      ,1      ,3      ,5      ,0      ,3      ,2      ,1      ,2      ,4       ,0       ,3       ,2       ,0       ,3       ,2       ,0       ,2       ,4       ,0       
29  ,241       ,1     ,5     ,4     ,6     ,2     ,4     ,5     ,6     ,3     ,2      ,2      ,3      ,0      ,1      ,3      ,1      ,5      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,3      ,5      ,2      ,2      ,5      ,3      ,4      ,6      ,9      ,12     ,5      ,3      ,1      ,4      ,3      ,3      ,1      ,1      ,1      ,4      ,0      ,1      ,1      ,5      ,3      ,1      ,2      ,4      ,6      ,1      ,4      ,4      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
30  ,1708      ,1     ,2     ,3     ,2     ,3     ,3     ,1     ,1     ,0     ,0      ,1      ,0      ,1      ,2      ,1      ,2      ,3      ,2      ,2      ,2      ,3      ,2      ,3      ,2      ,2      ,1      ,1      ,1      ,2      ,1      ,1      ,1      ,2      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
31  ,654       ,1     ,2     ,0     ,3     ,3     ,3     ,4     ,1     ,0     ,6      ,0      ,1      ,3      ,0      ,3      ,3      ,4      ,0      ,2      ,0      ,1      ,0      ,2      ,4      ,2      ,3      ,4      ,2      ,3      ,4      ,4      ,3      ,3      ,4      ,3      ,4      ,3      ,3      ,5      ,4      ,3      ,4      ,7      ,6      ,5      ,3      ,4      ,4      ,2      ,4      ,4      ,4      ,3      ,3      ,3      ,3      ,2      ,5      ,2      ,4      ,5      ,4      ,2      ,1      ,5      ,3      ,3      ,3      ,4      ,2      ,5      ,2      ,3      ,1      ,1      ,2      ,1      ,0      ,1      ,2      ,1      ,3      ,2      ,1      ,2      ,1      ,1      ,2      ,1      ,2      ,2      ,2      ,2      ,3      ,2      ,1      ,2      ,1      ,3      ,1       ,1       ,1       ,3       ,2       ,2       ,1       ,3       ,1       ,1       ,0       
32  ,1920      ,1     ,0     ,1     ,1     ,2     ,0     ,2     ,1     ,0     ,0      ,0      ,0      ,0      ,2      ,0      ,1      ,1      ,3      ,0      ,2      ,1      ,1      ,1      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
33  ,976       ,1     ,0     ,3     ,2     ,2     ,0     ,2     ,0     ,2     ,2      ,0      ,1      ,1      ,2      ,1      ,1      ,2      ,1      ,3      ,0      ,2      ,1      ,1      ,3      ,2      ,4      ,3      ,3      ,4      ,2      ,1      ,2      ,3      ,3      ,3      ,3      ,2      ,3      ,5      ,3      ,4      ,5      ,4      ,3      ,3      ,2      ,2      ,3      ,4      ,3      ,2      ,3      ,3      ,4      ,5      ,3      ,3      ,4      ,3      ,4      ,7      ,3      ,5      ,4      ,5      ,7      ,4      ,3      ,4      ,3      ,6      ,1      ,1      ,4      ,4      ,3      ,2      ,3      ,3      ,1      ,2      ,1      ,3      ,1      ,2      ,1      ,2      ,1      ,0      ,0      ,1      ,1      ,1      ,2      ,1      ,2      ,0      ,0      ,0      ,0       ,0       ,0       ,1       ,0       ,2       ,0       ,1       ,0       ,0       ,0       
34  ,416       ,1     ,18    ,10    ,14    ,16    ,7     ,11    ,10    ,4     ,13     ,2      ,8      ,10     ,8      ,9      ,5      ,7      ,13     ,10     ,8      ,12     ,10     ,5      ,9      ,11     ,5      ,8      ,13     ,7      ,9      ,14     ,10     ,9      ,11     ,5      ,6      ,8      ,1      ,9      ,9      ,6      ,6      ,9      ,9      ,9      ,6      ,6      ,7      ,6      ,3      ,9      ,7      ,11     ,6      ,9      ,5      ,2      ,4      ,5      ,5      ,4      ,3      ,4      ,5      ,9      ,11     ,7      ,10     ,10     ,7      ,10     ,7      ,5      ,4      ,6      ,11     ,8      ,11     ,9      ,8      ,5      ,4      ,6      ,5      ,4      ,7      ,9      ,8      ,6      ,6      ,5      ,2      ,6      ,5      ,5      ,3      ,3      ,2      ,2      ,3       ,4       ,2       ,7       ,5       ,6       ,4       ,4       ,5       ,3       ,0       
35  ,1307      ,1     ,0     ,1     ,0     ,3     ,1     ,0     ,2     ,1     ,0      ,1      ,1      ,0      ,1      ,1      ,0      ,1      ,0      ,2      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
36  ,2150      ,1     ,2     ,0     ,1     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
37  ,CCF-0339  ,1     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
38  ,612       ,1     ,3     ,6     ,3     ,6     ,3     ,2     ,3     ,0     ,3      ,0      ,3      ,1      ,1      ,2      ,3      ,5      ,3      ,2      ,4      ,4      ,2      ,4      ,6      ,2      ,3      ,3      ,2      ,1      ,5      ,4      ,3      ,5      ,3      ,2      ,4      ,2      ,4      ,2      ,5      ,3      ,5      ,5      ,4      ,5      ,2      ,3      ,3      ,5      ,3      ,5      ,5      ,4      ,5      ,2      ,4      ,3      ,4      ,1      ,4      ,5      ,4      ,5      ,5      ,4      ,4      ,4      ,5      ,4      ,3      ,4      ,2      ,3      ,5      ,6      ,5      ,3      ,5      ,5      ,3      ,3      ,1      ,3      ,2      ,4      ,3      ,4      ,4      ,5      ,1      ,2      ,5      ,3      ,4      ,4      ,3      ,0      ,0      ,4      ,2       ,2       ,0       ,4       ,4       ,3       ,2       ,3       ,0       ,1       ,0       
39  ,860       ,1     ,0     ,0     ,0     ,2     ,0     ,0     ,3     ,0     ,0      ,1      ,0      ,1      ,2      ,0      ,1      ,1      ,1      ,2      ,0      ,2      ,1      ,0      ,3      ,1      ,0      ,1      ,1      ,2      ,3      ,0      ,1      ,0      ,0      ,1      ,2      ,0      ,0      ,0      ,0      ,1      ,0      ,2      ,1      ,0      ,1      ,0      ,1      ,0      ,0      ,2      ,0      ,0      ,1      ,0      ,0      ,1      ,1      ,0      ,0      ,1      ,0      ,0      ,1      ,0      ,1      ,1      ,1      ,1      ,1      ,0      ,2      ,1      ,0      ,2      ,2      ,0      ,1      ,1      ,0      ,0      ,1      ,0      ,0      ,2      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,1       ,0       ,0       ,0       
40  ,697       ,1     ,0     ,1     ,2     ,4     ,1     ,2     ,1     ,0     ,2      ,2      ,2      ,1      ,2      ,2      ,2      ,0      ,0      ,1      ,2      ,0      ,1      ,1      ,2      ,1      ,0      ,2      ,0      ,2      ,1      ,2      ,1      ,1      ,3      ,0      ,2      ,0      ,2      ,2      ,2      ,2      ,1      ,3      ,5      ,3      ,2      ,2      ,1      ,2      ,1      ,2      ,2      ,2      ,2      ,3      ,2      ,2      ,2      ,1      ,3      ,2      ,1      ,2      ,3      ,2      ,4      ,4      ,3      ,2      ,4      ,4      ,3      ,2      ,4      ,3      ,2      ,2      ,1      ,2      ,1      ,1      ,0      ,1      ,2      ,1      ,1      ,1      ,0      ,2      ,0      ,1      ,1      ,1      ,1      ,0      ,1      ,1      ,1      ,0      ,1       ,0       ,0       ,2       ,0       ,0       ,2       ,0       ,2       ,1       ,0       
41  ,2174      ,1     ,0     ,0     ,2     ,3     ,1     ,2     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
42  ,102       ,2     ,4     ,6     ,13    ,13    ,16    ,5     ,10    ,6     ,3      ,6      ,6      ,8      ,9      ,1      ,6      ,3      ,4      ,3      ,4      ,4      ,3      ,8      ,3      ,8      ,3      ,5      ,7      ,14     ,8      ,1      ,3      ,1      ,3      ,1      ,1      ,1      ,0      ,2      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
43  ,1684      ,1     ,3     ,5     ,5     ,4     ,3     ,2     ,2     ,2     ,3      ,1      ,1      ,6      ,2      ,2      ,6      ,5      ,3      ,3      ,5      ,3      ,3      ,4      ,4      ,4      ,4      ,3      ,6      ,3      ,6      ,2      ,4      ,5      ,5      ,2      ,4      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
44  ,1550      ,1     ,0     ,2     ,2     ,0     ,1     ,0     ,3     ,2     ,1      ,0      ,0      ,1      ,2      ,1      ,1      ,2      ,2      ,1      ,0      ,1      ,3      ,0      ,3      ,1      ,1      ,0      ,1      ,3      ,1      ,2      ,0      ,1      ,3      ,1      ,0      ,2      ,0      ,2      ,3      ,2      ,0      ,2      ,1      ,4      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
45  ,2197      ,2     ,2     ,0     ,1     ,0     ,0     ,0     ,0     ,0     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
46  ,911       ,1     ,0     ,0     ,1     ,0     ,0     ,0     ,0     ,1     ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,1      ,0      ,3      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
47  ,712       ,2     ,8     ,4     ,7     ,9     ,8     ,9     ,3     ,2     ,3      ,3      ,1      ,3      ,9      ,3      ,9      ,8      ,6      ,3      ,7      ,12     ,1      ,8      ,4      ,10     ,3      ,4      ,6      ,4      ,8      ,6      ,6      ,8      ,9      ,12     ,9      ,6      ,9      ,10     ,6      ,10     ,6      ,2      ,3      ,3      ,5      ,4      ,4      ,2      ,2      ,3      ,3      ,2      ,4      ,4      ,2      ,6      ,5      ,3      ,2      ,3      ,5      ,3      ,0      ,5      ,2      ,5      ,4      ,4      ,3      ,3      ,2      ,4      ,5      ,2      ,3      ,1      ,5      ,3      ,4      ,5      ,5      ,1      ,4      ,8      ,4      ,5      ,7      ,3      ,4      ,1      ,1      ,2      ,2      ,2      ,5      ,2      ,2      ,2      ,1       ,1       ,2       ,2       ,5       ,3       ,1       ,2       ,3       ,0       ,0       
48  ,848       ,1     ,2     ,1     ,2     ,1     ,1     ,1     ,1     ,1     ,1      ,1      ,1      ,1      ,1      ,1      ,0      ,1      ,0      ,2      ,2      ,1      ,1      ,1      ,1      ,1      ,0      ,1      ,1      ,0      ,0      ,0      ,0      ,3      ,2      ,2      ,0      ,1      ,0      ,1      ,2      ,1      ,0      ,1      ,1      ,1      ,0      ,2      ,1      ,3      ,2      ,1      ,3      ,2      ,1      ,3      ,2      ,2      ,2      ,2      ,2      ,1      ,1      ,2      ,3      ,2      ,3      ,1      ,1      ,2      ,3      ,6      ,1      ,1      ,3      ,1      ,2      ,2      ,3      ,1      ,1      ,1      ,2      ,2      ,1      ,0      ,1      ,1      ,1      ,0      ,1      ,0      ,1      ,0      ,0      ,1      ,0      ,1      ,0      ,1      ,0       ,0       ,3       ,1       ,0       ,0       ,1       ,1       ,2       ,1       ,0       
49  ,1139      ,1     ,2     ,1     ,1     ,1     ,0     ,1     ,0     ,1     ,1      ,1      ,1      ,0      ,1      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,1      ,1      ,1      ,0      ,2      ,1      ,1      ,0      ,1      ,1      ,0      ,0      ,0      ,1      ,2      ,1      ,1      ,0      ,2      ,1      ,0      ,2      ,1      ,1      ,1      ,0      ,1      ,0      ,1      ,1      ,0      ,0      ,1      ,1      ,0      ,2      ,1      ,0      ,1      ,1      ,0      ,1      ,0      ,1      ,0      ,0      ,3      ,1      ,1      ,0      ,2      ,1      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0      ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       ,0       
50  ,984       ,1     ,0     ,1     ,1     ,0     ,2     ,0     ,2     ,0     ,0      ,1      ,1      ,1      ,0      ,0      ,1      ,0      ,0      ,0      ,2      ,0      ,0      ,0      ,1      ,0      ,0      ,2      ,1      ,1      ,0      ,2      ,2      ,1      ,1      ,1      ,0      ,2      ,1      ,1      ,3      ,0      ,1      ,1      ,0      ,1      ,0      ,1      ,0      ,1      ,1      ,2      ,0      ,0      ,1      ,1      ,2      ,0      ,1      ,2      ,1      ,0      ,0      ,1      ,1      ,2      ,1      ,2      ,0      ,0      ,1      ,2      ,1      ,1      ,2      ,1      ,1      ,1      ,2      ,2      ,1      ,1      ,0      ,1      ,0      ,0      ,0      ,0      ,1      ,0      ,0      ,1      ,1      ,1      ,1      ,0      ,1      ,0      ,0      ,0      ,0       ,1       ,0       ,1       ,2       ,1       ,1       ,3       ,0       ,0       ,0       
